날짜,삼성전자,LG에너지솔루션,SK하이닉스,삼성바이오로직스,LG화학,삼성SDI,현대차,기아,NAVER,POSCO홀딩스,카카오,셀트리온,포스코퓨처엠,현대모비스,삼성물산,KB금융,LG전자,신한지주,SK이노베이션,LG,삼성생명,하나금융지주,한국전력,SK,카카오뱅크,KT&G,하이브,삼성화재,SK텔레콤,삼성전기,고려아연,HD현대중공업,두산에너빌리티,크래프톤,HMM,메리츠금융지주,삼성에스디에스,LG생활건강,우리금융지주,엔씨소프트,대한항공,S-Oil,기업은행,KT,카카오페이,한화솔루션,롯데케미칼,아모레퍼시픽,LG이노텍,HD한국조선해양,SK바이오사이언스,현대글로비스,SK스퀘어,삼성엔지니어링,SK아이이테크놀로지,넷마블,DB손해보험,오리온,SK바이오팜,LG디스플레이,F&F,한온시스템,한화에어로스페이스,두산밥캣,LG유플러스,한국항공우주,CJ제일제당,현대제철,삼성중공업,HD현대,포스코인터내셔널,현대건설,한국타이어앤테크놀로지,유한양행,미래에셋증권,금호석유,강원랜드,한미약품,SKC,현대로템,GS,코웨이,삼성카드,씨에스윈드,현대해상,NH투자증권,호텔신라,BGF리테일,한국금융지주,삼성증권,쌍용C&E,롯데지주,현대미포조선,한미사이언스,LS,GS리테일,OCI,롯데에너지머티리얼즈,한진칼,대우조선해양,이마트,팬오션,DB하이텍,CJ,한화시스템,한전기술,아모레G,농심,동원산업,키움증권,한국가스공사,한솔케미칼,에스원,롯데쇼핑,제일기획,BNK금융지주,한화생명,에스디바이오센서,휠라홀딩스,한화,신세계,HL만도,HD현대인프라코어,영원무역,동서,CJ대한통운,대한전선,KCC,두산퓨얼셀,오뚜기,LS ELECTRIC,효성첨단소재,GS건설,하이트진로,효성티앤씨,LIG넥스원,대우건설,두산,롯데정밀화학,녹십자,JB금융지주,현대엘리베이,한전KPS,현대위아,효성,롯데칠성,DL이앤씨,대웅제약,금호타이어,에스엘,한국앤컴퍼니,LX인터내셔널,SK네트웍스,한올바이오파마,아이에스동서,동원시스템즈,SK케미칼,후성,풍산,GKL,코오롱인더,DGB금융지주,현대백화점,DL,영풍,동국제강,오리온홀딩스,롯데웰푸드,KG스틸,아시아나항공,종근당,일진하이솔루스,한샘,대웅,한일시멘트,태광산업,대한유화,명신산업,신풍제약,롯데관광개발,하나투어,TKG휴켐스,한국콜마,PI첨단소재,더블유게임즈,코스맥스,HDC현대산업개발,삼양식품,대상,세방전지,녹십자홀딩스,케이카,신세계인터내셔날,한세실업,한섬,보령,지누스,쿠쿠홈시스,화승엔터프라이즈,현대홈쇼핑
2023-02-08,63100,546000,94900,816000,672000,730000,172700,71500,230500,298000,69100,167000,225500,207500,114400,55700,107600,41550,165100,82500,67600,48900,19330,200500,28200,91500,197600,203500,46700,148600,536000,107800,16090,192000,22050,41850,132100,694000,12800,474500,23650,85200,10370,33750,63200,58263,173200,149200,292000,79600,77900,162600,37250,25900,70100,60400,66200,123400,71800,14320,149900,9320,83900,35950,10870,48600,346500,33500,5500,59800,22200,36900,37350,53300,7120,148300,22650,264500,95800,26700,42900,57600,30900,67700,31700,9640,81300,188000,64400,34950,5820,32250,72700,30650,66200,30600,94300,64100,40800,22950,104100,5950,46850,82500,13740,63500,42150,334000,45400,102400,32150,214000,58100,92500,20600,7060,2575,29800,38150,27800,227000,46700,7560,43950,19990,89800,1566,239500,33150,470500,50100,417500,22450,25850,448000,80300,4465,88900,59000,132000,10070,28800,33450,55200,69900,167800,35300,154200,3260,26650,13800,33500,4065,16470,35050,43050,85800,12710,35100,19610,46550,7960,61600,57900,634000,13250,15520,117500,8490,14850,84600,33350,51300,21250,11770,727000,161700,17980,21600,14020,62300,19730,43250,34650,50700,78500,10940,118700,21000,48400,17550,13360,25400,17260,27750,9670,36100,30250,10530,54600
2023-02-09,63000,550000,94400,814000,680000,738000,172600,71700,230000,306000,70900,165600,242500,206500,113500,54200,108000,40000,168800,81200,66900,47850,19210,198900,27400,90000,198300,199900,46700,147600,535000,107000,15880,181000,21700,42950,131400,702000,12430,447500,23650,84700,10200,33950,62200,59573,174200,152500,291500,80800,74600,162400,36850,25900,70100,61800,64700,120500,71300,14440,148600,9430,84600,37000,10880,48500,344000,33550,5570,59900,22050,36750,36550,53300,7040,145900,22700,277500,96100,26700,42050,55700,30850,71300,30750,9550,81700,188400,63300,34350,5770,31600,72800,31400,65500,30600,95000,65500,40800,23850,103000,6000,47200,82000,13640,63100,44600,333000,45500,100700,31400,216500,57300,91700,20350,6920,2490,29150,37900,28500,219500,46400,7740,42900,19930,89100,1558,240000,35850,475000,49350,417500,22050,25750,434000,79200,4420,87700,57900,132500,9540,28650,32850,54800,69800,167700,34650,154000,3275,26750,13670,33100,4020,16350,37600,43250,85200,12770,33700,20000,45700,7790,60800,57600,628000,13050,15720,122100,8560,14500,83300,34100,50200,20950,11770,733000,161800,18530,21500,14790,62800,19510,43700,33200,50900,79500,10780,118300,20850,48500,17570,13400,25150,16950,26500,9530,33950,30450,10380,54000
2023-02-10,62800,542000,93500,808000,673000,735000,173400,72400,230000,300000,67600,162400,229000,208000,113500,55700,110600,41100,167300,80300,67700,48850,19150,199000,26650,87700,195300,203500,47000,146900,542000,108600,15650,177100,21950,42500,127200,699000,12650,428000,23400,86100,10420,33500,60800,57639,174200,153000,284500,82200,72900,162900,37200,26350,67800,62100,65700,121000,69400,14520,153000,8770,87900,37150,10840,49350,345500,33600,5680,60100,22300,37550,37400,52600,7110,142700,21400,277500,93100,26900,42500,56100,30950,72200,31050,9610,83200,186500,62400,34350,5750,31450,73800,31850,65600,30200,94000,64300,40300,24750,103100,5940,46600,83300,13780,63500,44500,356000,46400,101800,31650,217000,57100,92600,20750,7030,2500,28150,37950,28700,219000,47600,7800,43350,20550,87200,1539,237000,34700,480500,49150,410000,22400,25550,433500,79300,4515,86300,58200,129600,10020,28300,32700,55000,69500,170500,35000,124200,3270,26550,13700,32750,4020,16240,37050,43350,84100,12450,34950,20600,45050,7780,61000,58100,626000,12770,15590,125700,8340,14530,82800,33150,47100,18400,11340,735000,158500,18270,21450,15500,63500,19440,44350,32900,49300,80800,10830,120600,20800,47850,17090,13100,24750,17000,26300,9340,33550,30150,10030,53300
2023-02-13,62900,522000,90600,807000,670000,723000,171600,73200,223000,304500,64300,161100,228500,207500,113800,55300,107200,40800,169100,81200,67100,49000,19300,196000,25900,88500,189000,203000,47700,144600,536000,109800,15720,172200,21400,42950,124000,696000,12950,428000,23450,87100,10500,33550,59200,57327,180700,149100,277500,84200,72000,162000,36550,27100,66600,59000,65500,121700,67400,14350,151100,8870,87500,37050,11020,49000,347000,33650,5840,62800,23050,37050,37000,52300,7130,142300,21400,269000,91800,26600,42950,56700,31100,71300,31450,9580,81600,184900,61000,34250,5880,31500,74300,30800,67400,29850,92900,63400,40550,26000,102500,6130,46700,82100,13650,63300,42600,355000,46200,102500,32500,211500,56800,90800,20750,7040,2515,28100,38750,29000,213000,46200,8210,43050,20400,86500,1541,237000,34700,471000,49500,409000,22300,25650,435500,78600,4450,87400,57300,128300,9910,28850,35000,54100,69700,173200,34900,124700,3295,26250,13700,33100,4020,15870,35950,42100,82400,12280,34850,20500,45200,7890,59200,58100,624000,12900,15970,125300,8360,14410,81400,32550,46500,18490,11390,739000,162100,17920,21100,14800,62200,19110,43450,31800,47350,79600,10790,129000,20850,48500,17010,13850,24200,16690,26450,9150,33750,29350,9700,53600
2023-02-14,63200,525000,93400,805000,676000,739000,173700,73500,224000,307000,65000,161400,228500,213000,113100,53000,113300,39450,167500,80900,67100,46850,19170,198000,26100,88600,202000,204500,47700,144900,538000,110000,15960,174300,22150,43600,128400,700000,12590,421500,23300,85700,10400,33350,60200,56890,175800,151900,281000,84000,72300,161800,37000,27200,66600,60700,65800,124000,67900,14700,151900,8970,89000,37450,11140,50200,334500,34250,5790,61500,22750,37150,37250,52100,7120,142900,21400,273500,92600,26400,43550,57100,30850,69000,31400,9610,81300,185200,61600,34200,5970,31700,74600,30900,66100,30450,93400,64100,41850,26500,110000,6030,47900,81400,13670,64500,43550,357500,45750,106000,32100,211000,57200,89700,20600,6940,2535,27950,39750,28550,211000,46950,8280,44450,20450,86500,1551,242000,34750,470000,49800,406000,22350,25450,433000,78200,4460,86800,58800,128900,9480,29000,34900,54900,69800,172900,34850,123000,3300,27400,13790,33150,3990,16160,35750,42100,83300,12360,34400,20700,45100,7680,58000,57900,620000,12920,16070,126900,8460,14140,80800,33150,46250,18550,11330,733000,162200,18890,21200,14760,62400,19260,43650,32250,47150,80100,10790,128500,20700,51200,16950,13350,24150,16690,26500,9160,33800,29600,9670,53400
2023-02-15,62200,527000,91700,794000,674000,726000,172700,72600,215500,325500,63600,156600,229000,211500,111300,50400,112800,38050,155000,80900,66800,44300,18250,186300,24600,87500,197200,205000,46600,143000,551000,106000,15320,171900,22000,42200,126400,687000,12200,409500,23100,83400,10130,33200,57900,55768,173700,148900,275500,84800,70600,160000,36350,26750,61800,56600,67100,123500,66200,14660,147700,8840,87100,36850,10910,46600,329500,34550,5710,61100,22350,36200,37100,51900,6960,142000,21100,276000,89700,25350,43200,56400,30600,66900,31500,9460,80200,183800,60300,33150,5910,30850,73800,30550,66100,29950,93000,62200,40450,26150,115500,6040,46650,80300,13210,62600,42700,357000,45000,104000,31350,210500,57100,88600,20450,6780,2505,27700,39400,28050,209000,46300,8350,43800,20000,83500,1512,232000,33300,462000,49200,394500,21750,25200,424500,74500,4360,84300,57600,123000,9220,28100,34500,53300,68800,170100,34050,121400,3235,26450,13380,32050,3885,15860,35400,40600,80900,12100,34050,20700,44700,7550,55900,57100,620000,13280,15810,124900,8720,14110,80300,31750,45300,18180,11330,728000,162300,18350,20500,14950,61300,19050,42550,31300,46200,79300,10350,125300,20300,51000,16380,12760,23750,17350,26200,9040,32400,28800,9440,51700
2023-02-16,63700,549000,92900,809000,717000,734000,179300,76500,220500,329000,64200,157300,233000,215000,115500,49800,114000,37900,160000,82100,67200,44400,18320,187800,25500,87500,190500,205000,44600,151400,553000,106600,15470,178200,22200,42400,131000,686000,12130,413500,23400,84300,10110,32250,59700,56766,174400,149500,290000,85400,72700,160600,37200,27600,66100,61400,67600,124400,68000,15260,149700,9180,87700,37300,10860,47100,329000,34850,5740,61900,22900,36700,37700,51800,7380,142000,21150,272500,92000,25700,42400,56900,30650,67600,31650,9560,80800,183800,61800,33550,5960,30800,73700,31050,66900,29950,95400,65100,41500,26000,116900,5930,51400,80600,13250,63400,42450,358000,46300,107000,31350,222000,57800,88900,20600,6700,2510,28650,39100,28400,209500,47750,8690,45200,20600,84400,1521,239000,34450,461000,49800,405000,22300,25100,446000,74500,4440,85400,58100,123800,9300,28500,34400,55300,69300,173500,34650,122000,3345,27150,13580,32750,3925,16000,37650,41650,83400,13870,34400,21000,46500,7590,56500,58200,635000,13400,15950,123700,9030,14140,81800,32700,46100,18500,11580,737000,162200,18840,21050,14920,62900,19310,43000,33200,47550,79500,10460,122500,20450,54200,16730,13200,24000,18510,26550,9440,32300,29300,9640,53500
2023-02-17,62600,533000,92000,799000,689000,703000,179000,76400,215500,334000,63300,154700,223500,213000,116100,50000,113900,38350,160300,81600,67000,46200,18300,187100,25300,87100,182000,206500,44400,150000,561000,107300,15470,174600,22150,42550,128500,680000,12400,413500,23650,84600,10130,32350,59500,57265,181000,146500,288500,85100,71700,161600,36750,28150,66400,59200,68100,123300,66300,15180,146600,9140,88200,39150,10890,45950,329000,34950,5760,62300,22700,37400,37600,51500,7170,144900,21100,267500,90900,25700,42850,55400,30500,68000,31450,9540,80500,181300,61000,33450,5900,31100,74200,30200,68900,30050,94400,61700,40850,25150,115700,6070,48900,80900,13320,62800,42000,357000,46050,105800,31400,215000,57100,88900,20500,6740,2530,28150,39500,28150,208500,47400,9300,45050,20100,83600,1516,238500,34450,457000,50100,409000,22750,24950,439000,75400,4475,86000,58800,122900,9410,28200,33900,54900,69000,171700,34700,121600,3310,26900,13480,32700,3935,15670,46650,40650,81600,13650,34600,21000,47650,7640,56500,59000,663000,14350,15610,122300,9690,14650,80900,32300,46700,18000,11580,755000,169000,18940,20600,14590,62300,19300,42450,32100,46850,79600,10450,123200,20250,54200,16390,12810,23700,18130,26500,9190,31950,29100,9530,52800
2023-02-20,62700,516000,92500,805000,667000,692000,178200,76300,219000,346000,64200,157000,217000,213500,115300,50700,113300,38800,158600,82000,67100,45850,18520,187900,26200,88800,184500,205000,44700,152700,579000,108000,15720,175800,21700,42000,130000,689000,12390,433500,23450,83000,10150,32850,61900,53272,177500,149900,294500,83400,73500,162000,38450,27750,66500,62000,66200,121500,68200,16070,147700,9310,87400,38300,10870,46300,331000,35850,5710,61300,22650,37600,38250,51900,7200,154400,21100,275500,97300,25800,42500,55800,30700,67000,31000,9480,82100,183300,61000,33450,5980,31100,74100,32650,68700,30850,95100,63000,41050,24550,115700,6020,47800,82100,13260,63500,42850,354000,48900,105700,31300,216500,57500,90000,20400,6790,2520,28500,38900,27900,213000,47350,9370,45450,20350,84100,1540,240000,35100,459000,49900,414000,22800,25400,451500,74700,4480,85800,59500,125000,9410,28750,33750,55000,69600,171800,34800,123200,3350,26350,13600,32700,3985,16590,47200,41250,83300,13680,34900,20950,46800,7740,57200,59100,659000,15200,15750,120700,10580,14300,81900,32350,47300,18080,11580,818000,169500,18470,21000,14080,62100,19690,42950,33800,47550,82800,10770,121600,20350,55200,16610,12740,24100,17930,26650,9220,32400,30100,9690,53900
2023-02-21,62100,520000,91200,800000,687000,692000,178200,76600,215500,346000,63100,154800,223000,215000,114900,50600,114000,39050,162000,83600,67200,46350,18360,187900,25850,89700,182100,206000,45050,149800,610000,112200,16200,174500,22000,43400,129300,684000,12390,445000,23500,83600,10170,32400,62200,53834,190600,146700,293500,84800,73300,162500,37900,27800,67400,61900,67300,122700,67700,16350,144800,9200,87800,38300,10920,46400,329500,38300,5840,61700,23550,39100,38550,51800,7260,161400,20950,267000,100700,25900,42500,54600,30750,67500,31100,9510,80800,181700,61200,33700,5960,31350,77000,32800,68500,30050,97300,64900,40600,26000,119000,6300,47100,80400,13110,64100,41350,359000,50500,106100,31500,210500,57300,89400,20150,6850,2500,26900,39000,28050,209500,47200,9360,45150,20050,84800,1568,252500,35950,453000,49900,426000,24300,25150,466000,74700,4635,88200,61000,124900,9520,28500,34000,55300,70300,170000,35750,123600,3360,26900,13580,32900,4015,16310,47300,40850,82900,13840,36400,20550,48050,7840,56300,60300,657000,15270,15680,121000,10570,14160,81400,32500,47150,18020,12690,820000,184200,19190,20650,14160,61500,19630,42350,34000,47550,81300,10990,124600,20150,53900,16580,12570,23800,17600,26800,9190,31900,30200,9700,53400
